name,restaurant_id,user_id,liked,food type
OPTP Bahria Town,84,user_1,0,Burgers | Fast Food
Javed Nihari FB Area,48,user_431,0,Pakistani | Nihari
Broadway Pizza Lucky One Mall,17,user_431,0,Pizza | Italian
OPTP Atrium Mall,82,user_431,0,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_432,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_432,1,Burgers | Fast Food
Broadway Pizza Scheme 33,22,user_432,0,Pizza | Italian
Karachi Haleem North Nazimabad,79,user_432,0,Pakistani | Haleem
OPTP Dolmen Mall Clifton,87,user_432,1,Burgers | Fast Food
Kababjees Fried Chicken North Five Star,59,user_432,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_432,0,Fried Chicken | Fast Food
OPTP DHA PHASE 2,86,user_432,0,Burgers | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_432,0,Pizza | Italian
OPTP Boat Basin,85,user_432,0,Burgers | Fast Food
Burger-O-Clock Gulshan,32,user_432,1,Burgers | Fast Food
Zahid Nihari Saddar,98,user_432,0,Pakistani | Nihari
OPTP Bahadurabad,83,user_432,0,Burgers | Fast Food
Broadway Pizza FB Area,10,user_432,1,Pizza | Italian
Burger Lab Lucky One Mall,43,user_433,0,Burgers | Fast Food
Zahid Nihari TariqRD,99,user_433,0,Pakistani | Nihari
OPTP Johar,91,user_433,0,Burgers | Fast Food
Broadway Pizza Johar,15,user_433,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_433,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_433,1,Fried Chicken | Fast Food
Burger Lab DHA,39,user_433,1,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_433,1,Pizza | Italian
OPTP M A JinnahRD,94,user_433,1,Burgers | Fast Food
Broadway Pizza Maymar,18,user_433,1,Pizza | Italian
Broadway Pizza FB Area,10,user_433,1,Pizza | Italian
Burger Lab Clifton,38,user_433,0,Burgers | Fast Food
Broadway Pizza Jinnah Avenue,14,user_433,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_433,1,Fried Chicken | Fast Food
Karachi Broast North Nazimabad,70,user_434,1,Pakistani | Broast
Karachi Haleem Hussainabad,76,user_434,0,Pakistani | Haleem
Burger-O-Clock Dolmen Mall TariqRD,31,user_434,0,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_434,1,Pizza | Italian
Broadway Pizza Korangi,16,user_434,0,Pizza | Italian
Kababjees Fried Chicken Defence View,50,user_434,0,Fried Chicken | Fast Food
Karachi Broast Atrium Mall,65,user_434,0,Pakistani | Broast
Burger Lab Bahria Town,37,user_434,0,Burgers | Fast Food
Kababjees Fried Chicken Kharadar,56,user_434,0,Fried Chicken | Fast Food
Karachi Haleem Ittehad,77,user_434,0,Pakistani | Haleem
Kababjees Fried Chicken Karimabad,55,user_434,1,Fried Chicken | Fast Food
Burger Lab Malir,44,user_434,1,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_434,1,Pizza | Italian
Kababjees Fried Chicken North Karachi,60,user_434,0,Fried Chicken | Fast Food
Karachi Broast Gulshan,68,user_434,0,Pakistani | Broast
OPTP M A JinnahRD,94,user_434,0,Burgers | Fast Food
Burger Lab Nazimabad,45,user_434,1,Burgers | Fast Food
Burger-O-Clock Nazimabad,35,user_434,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_434,0,Pizza | Italian
OPTP Lucky One Mall,92,user_434,0,Burgers | Fast Food
Broadway Pizza Johar,15,user_435,0,Pizza | Italian
Burger-O-Clock SMCHS,36,user_435,1,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_435,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_435,1,Pakistani | Haleem
OPTP Malir,93,user_435,1,Burgers | Fast Food
OPTP Gulshan,90,user_435,0,Burgers | Fast Food
Burger Lab Gulshan,41,user_435,0,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_435,1,Pizza | Italian
Broadway Pizza Lucky One Mall,17,user_435,1,Pizza | Italian
Burger Lab Dolmen Mall TariqRD,40,user_435,1,Burgers | Fast Food
Broadway Pizza Scheme 33,22,user_435,0,Pizza | Italian
Karachi Broast Clifton,67,user_435,1,Pakistani | Broast
Broadway Pizza Korangi,16,user_435,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_435,0,Fried Chicken | Fast Food
Karachi Haleem Lasbela,78,user_435,1,Pakistani | Haleem
Burger-O-Clock Dolmen Mall Clifton,30,user_436,1,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_436,0,Pizza | Italian
Karachi Haleem Lasbela,78,user_436,0,Pakistani | Haleem
OPTP Malir,93,user_436,0,Burgers | Fast Food
Burger Lab Gulshan,41,user_436,0,Burgers | Fast Food
Karachi Broast North Nazimabad,70,user_436,0,Pakistani | Broast
Kababjees Fried Chicken Johar Chowrangi,54,user_436,1,Fried Chicken | Fast Food
OPTP Sehar,96,user_436,0,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_436,1,Fried Chicken | Fast Food
Karachi Broast Saddar,72,user_437,1,Pakistani | Broast
Karachi Haleem North Nazimabad,79,user_437,1,Pakistani | Haleem
Burger-O-Clock Chundrigar,28,user_437,1,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_437,0,Pakistani | Haleem
OPTP Gulshan,90,user_437,0,Burgers | Fast Food
OPTP M A JinnahRD,94,user_437,0,Burgers | Fast Food
Kababjees Fried Chicken Kharadar,56,user_437,1,Fried Chicken | Fast Food
Kababjees Fried Chicken North Five Star,59,user_437,0,Fried Chicken | Fast Food
Broadway Pizza Shah Faisal,24,user_437,0,Pizza | Italian
Burger-O-Clock Chundrigar,28,user_438,0,Burgers | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_438,1,Fried Chicken | Fast Food
Karachi Broast TariqRD,73,user_438,1,Pakistani | Broast
Broadway Pizza Shahbaz,23,user_438,0,Pizza | Italian
OPTP Boat Basin,85,user_438,1,Burgers | Fast Food
Zahid Nihari Saddar,98,user_438,0,Pakistani | Nihari
Broadway Pizza Clifton,5,user_438,0,Pizza | Italian
Kababjees Fried Chicken Defence View,50,user_438,1,Fried Chicken | Fast Food
Kababjees Fried Chicken Safoora,62,user_438,1,Fried Chicken | Fast Food
Burger Lab Johar,42,user_438,1,Burgers | Fast Food
Kababjees Fried Chicken Clifton,49,user_439,0,Fried Chicken | Fast Food
Karachi Broast Atrium Mall,65,user_439,0,Pakistani | Broast
Kababjees Fried Chicken Johar Chowrangi,54,user_439,0,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_439,0,Pizza | Italian
Kababjees Fried Chicken Safoora,62,user_439,0,Fried Chicken | Fast Food
OPTP Gulshan,90,user_439,0,Burgers | Fast Food
OPTP FB Area,89,user_440,1,Burgers | Fast Food
Broadway Pizza Garden,11,user_440,1,Pizza | Italian
Burger Lab Gulshan,41,user_440,0,Burgers | Fast Food
Karachi Broast North Nazimabad,70,user_440,1,Pakistani | Broast
Broadway Pizza SMCHS,25,user_440,1,Pizza | Italian
Burger Lab Nazimabad,45,user_440,0,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_440,0,Pakistani | Broast
Broadway Pizza Dolmen Mall Hyderi,8,user_440,0,Pizza | Italian
Broadway Pizza Bukhari,3,user_440,0,Pizza | Italian
Kababjees Fried Chicken Karimabad,55,user_440,0,Fried Chicken | Fast Food
Karachi Broast Atrium Mall,65,user_440,1,Pakistani | Broast
Burger-O-Clock Johar,33,user_440,0,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_440,0,Burgers | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_440,0,Fried Chicken | Fast Food
OPTP Lucky One Mall,92,user_440,1,Burgers | Fast Food
Broadway Pizza SMCHS,25,user_441,1,Pizza | Italian
Broadway Pizza RMR,21,user_441,0,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_441,1,Fried Chicken | Fast Food
Burger Lab Malir,44,user_441,0,Burgers | Fast Food
OPTP Gulshan,90,user_441,0,Burgers | Fast Food
Burger-O-Clock Chundrigar,28,user_442,0,Burgers | Fast Food
Burger Lab Johar,42,user_442,0,Burgers | Fast Food
Broadway Pizza Lucky One Mall,17,user_442,0,Pizza | Italian
Burger-O-Clock Dolmen Mall Clifton,30,user_442,1,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_442,1,Burgers | Fast Food
OPTP North Nazimabad,95,user_443,0,Burgers | Fast Food
Kababjees Fried Chicken North Five Star,59,user_443,1,Fried Chicken | Fast Food
Burger Lab Malir,44,user_443,1,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_443,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_443,1,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_443,0,Pizza | Italian
Broadway Pizza Chundrigar,4,user_444,0,Pizza | Italian
Kababjees Fried Chicken Gulshan Disco,52,user_444,0,Fried Chicken | Fast Food
OPTP Boat Basin,85,user_444,0,Burgers | Fast Food
Karachi Broast Gulshan,68,user_444,0,Pakistani | Broast
Broadway Pizza North Nazimabad,20,user_444,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_444,0,Fried Chicken | Fast Food
OPTP FB Area,89,user_444,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall Clifton,30,user_444,0,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_444,0,Burgers | Fast Food
Burger Lab SMCHS,46,user_444,0,Burgers | Fast Food
Kababjees Fried Chicken Millennium Mall,58,user_444,0,Fried Chicken | Fast Food
Burger Lab Lucky One Mall,43,user_444,1,Burgers | Fast Food
Kababjees Fried Chicken Karimabad,55,user_444,0,Fried Chicken | Fast Food
Broadway Pizza North Karachi,19,user_444,1,Pizza | Italian
OPTP Malir,93,user_444,1,Burgers | Fast Food
OPTP Gulshan,90,user_444,1,Burgers | Fast Food
Javed Nihari FB Area,48,user_444,1,Pakistani | Nihari
Broadway Pizza Korangi,16,user_444,0,Pizza | Italian
Broadway Pizza SMCHS,25,user_444,0,Pizza | Italian
Broadway Pizza Korangi,16,user_445,0,Pizza | Italian
Kababjees Fried Chicken MACHS,57,user_445,0,Fried Chicken | Fast Food
OPTP Bahria Town,84,user_445,0,Burgers | Fast Food
Karachi Haleem Bukhari,74,user_445,1,Pakistani | Haleem
Broadway Pizza North Nazimabad,20,user_445,0,Pizza | Italian
Burger Lab Malir,44,user_446,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_446,0,Burgers | Fast Food
Burger Lab Dolmen Mall TariqRD,40,user_446,1,Burgers | Fast Food
Karachi Haleem Bukhari,74,user_446,0,Pakistani | Haleem
OPTP Bahria Town,84,user_446,1,Burgers | Fast Food
Burger-O-Clock Bahria Town,27,user_446,1,Burgers | Fast Food
Burger-O-Clock Dolmen Mall Clifton,30,user_446,1,Burgers | Fast Food
Broadway Pizza RMR,21,user_446,0,Pizza | Italian
OPTP Lucky One Mall,92,user_446,1,Burgers | Fast Food
Broadway Pizza Tipu Sultan,26,user_446,0,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_446,0,Pizza | Italian
Karachi Broast Gulshan,68,user_446,0,Pakistani | Broast
OPTP North Nazimabad,95,user_446,0,Burgers | Fast Food
OPTP Johar,91,user_446,0,Burgers | Fast Food
Broadway Pizza Shah Faisal,24,user_446,0,Pizza | Italian
Kababjees Fried Chicken MACHS,57,user_446,0,Fried Chicken | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_446,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Kharadar,56,user_446,1,Fried Chicken | Fast Food
Burger-O-Clock Johar,33,user_446,0,Burgers | Fast Food
Burger Lab SMCHS,46,user_447,0,Burgers | Fast Food
Burger Lab Nazimabad,45,user_447,1,Burgers | Fast Food
Broadway Pizza FB Area,10,user_447,0,Pizza | Italian
OPTP Lucky One Mall,92,user_447,0,Burgers | Fast Food
Burger-O-Clock Bahria Town,27,user_447,0,Burgers | Fast Food
Broadway Pizza Ittehad,13,user_447,1,Pizza | Italian
Burger Lab Gulshan,41,user_447,0,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_447,0,Pizza | Italian
Javed Nihari AlamgirRD,47,user_447,0,Pakistani | Nihari
Karachi Broast Clifton,67,user_447,1,Pakistani | Broast
Broadway Pizza Bukhari,3,user_447,0,Pizza | Italian
Broadway Pizza Garden,11,user_447,1,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_447,0,Pizza | Italian
OPTP Johar,91,user_447,0,Burgers | Fast Food
Karachi Broast Nazimabad,69,user_448,1,Pakistani | Broast
Burger-O-Clock Nazimabad,35,user_448,0,Burgers | Fast Food
Burger Lab Clifton,38,user_448,0,Burgers | Fast Food
Burger Lab Dolmen Mall TariqRD,40,user_448,0,Burgers | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_448,0,Pizza | Italian
Karachi Haleem Hussainabad,76,user_449,0,Pakistani | Haleem
Burger-O-Clock Chundrigar,28,user_449,1,Burgers | Fast Food
Zahid Nihari Saddar,98,user_449,1,Pakistani | Nihari
Burger-O-Clock DHA,29,user_449,0,Burgers | Fast Food
Karachi Broast Nazimabad,69,user_449,0,Pakistani | Broast
Kababjees Fried Chicken Clifton,49,user_449,0,Fried Chicken | Fast Food
Burger Lab Malir,44,user_449,0,Burgers | Fast Food
OPTP Boat Basin,85,user_449,1,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_449,0,Burgers | Fast Food
Broadway Pizza Gulshan,12,user_449,0,Pizza | Italian
OPTP DHA PHASE 2,86,user_449,1,Burgers | Fast Food
OPTP Bahadurabad,83,user_449,0,Burgers | Fast Food
Burger-O-Clock Gulshan,32,user_449,0,Burgers | Fast Food
OPTP Bahria Town,84,user_449,0,Burgers | Fast Food
OPTP FB Area,89,user_449,0,Burgers | Fast Food
Broadway Pizza Ittehad,13,user_449,0,Pizza | Italian
OPTP Johar,91,user_450,0,Burgers | Fast Food
Broadway Pizza Shah Faisal,24,user_450,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_450,1,Fried Chicken | Fast Food
Karachi Broast TariqRD,73,user_450,1,Pakistani | Broast
Burger-O-Clock Nazimabad,35,user_450,1,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_450,0,Pakistani | Haleem
Burger Lab Nazimabad,45,user_451,0,Burgers | Fast Food
OPTP DHA PHASE 2,86,user_451,0,Burgers | Fast Food
OPTP Lucky One Mall,92,user_451,1,Burgers | Fast Food
Karachi Broast North Nazimabad,70,user_451,0,Pakistani | Broast
Kababjees Fried Chicken Clifton,49,user_451,0,Fried Chicken | Fast Food
Broadway Pizza Scheme 33,22,user_451,0,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_451,0,Fried Chicken | Fast Food
Broadway Pizza Jinnah Avenue,14,user_451,1,Pizza | Italian
Burger Lab Johar,42,user_451,0,Burgers | Fast Food
Burger Lab SMCHS,46,user_451,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_451,0,Pakistani | Haleem
Burger Lab DHA,39,user_451,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_451,0,Burgers | Fast Food
Broadway Pizza Gulshan,12,user_452,0,Pizza | Italian
Broadway Pizza Garden,11,user_452,0,Pizza | Italian
Burger Lab DHA,39,user_452,1,Burgers | Fast Food
Karachi Broast Nazimabad,69,user_452,0,Pakistani | Broast
OPTP North Nazimabad,95,user_452,1,Burgers | Fast Food
OPTP Tipu Sultan,97,user_452,0,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_452,1,Pizza | Italian
Karachi Broast RMR,71,user_452,0,Pakistani | Broast
Broadway Pizza Shah Faisal,24,user_452,0,Pizza | Italian
Burger-O-Clock Johar,33,user_452,0,Burgers | Fast Food
Karachi Broast Saddar,72,user_452,1,Pakistani | Broast
OPTP Gulshan,90,user_452,0,Burgers | Fast Food
Burger Lab SMCHS,46,user_452,0,Burgers | Fast Food
Burger Lab Clifton,38,user_452,0,Burgers | Fast Food
Kababjees Fried Chicken Millennium Mall,58,user_452,0,Fried Chicken | Fast Food
Karachi Broast Clifton,67,user_452,0,Pakistani | Broast
Broadway Pizza DHA PHASE 8,6,user_452,0,Pizza | Italian
OPTP Boat Basin,85,user_452,0,Burgers | Fast Food
Broadway Pizza Ittehad,13,user_453,1,Pizza | Italian
Burger Lab Malir,44,user_453,1,Burgers | Fast Food
Kababjees Fried Chicken Millennium Mall,58,user_453,0,Fried Chicken | Fast Food
OPTP M A JinnahRD,94,user_453,0,Burgers | Fast Food
Burger-O-Clock Gulshan,32,user_453,0,Burgers | Fast Food
OPTP Lucky One Mall,92,user_453,0,Burgers | Fast Food
Javed Nihari FB Area,48,user_453,1,Pakistani | Nihari
Burger-O-Clock DHA,29,user_453,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_453,0,Pakistani | Haleem
Kababjees Fried Chicken Defence View,50,user_453,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_453,0,Fried Chicken | Fast Food
Broadway Pizza Shah Faisal,24,user_453,0,Pizza | Italian
Broadway Pizza Ittehad,13,user_454,0,Pizza | Italian
Broadway Pizza Gulshan,12,user_454,0,Pizza | Italian
Broadway Pizza Maymar,18,user_454,0,Pizza | Italian
OPTP Sehar,96,user_454,0,Burgers | Fast Food
Broadway Pizza Bahdurabad,1,user_454,0,Pizza | Italian
Broadway Pizza Dolmen Mall Hyderi,8,user_454,0,Pizza | Italian
Broadway Pizza Korangi,16,user_454,0,Pizza | Italian
Burger Lab Johar,42,user_454,1,Burgers | Fast Food
Kababjees Fried Chicken North Five Star,59,user_454,0,Fried Chicken | Fast Food
OPTP Boat Basin,85,user_454,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_454,1,Pizza | Italian
Kababjees Fried Chicken Karimabad,55,user_454,1,Fried Chicken | Fast Food
OPTP Dolmen Mall Clifton,87,user_454,1,Burgers | Fast Food
Karachi Broast TariqRD,73,user_454,0,Pakistani | Broast
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_454,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_454,1,Fried Chicken | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_454,0,Fried Chicken | Fast Food
Burger-O-Clock Gulshan,32,user_454,0,Burgers | Fast Food
Burger-O-Clock Johar,33,user_454,0,Burgers | Fast Food
Karachi Broast RMR,71,user_454,0,Pakistani | Broast
Javed Nihari AlamgirRD,47,user_455,1,Pakistani | Nihari
Burger Lab Gulshan,41,user_455,1,Burgers | Fast Food
Broadway Pizza Johar,15,user_455,1,Pizza | Italian
Broadway Pizza North Karachi,19,user_455,0,Pizza | Italian
Kababjees Fried Chicken Defence View,50,user_455,0,Fried Chicken | Fast Food
Burger-O-Clock SMCHS,36,user_455,0,Burgers | Fast Food
OPTP Sehar,96,user_455,0,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_455,0,Pakistani | Haleem
Burger-O-Clock Johar,33,user_455,0,Burgers | Fast Food
Karachi Broast North Nazimabad,70,user_455,0,Pakistani | Broast
OPTP Boat Basin,85,user_455,0,Burgers | Fast Food
Burger Lab Johar,42,user_455,0,Burgers | Fast Food
Broadway Pizza SMCHS,25,user_455,1,Pizza | Italian
Kababjees Fried Chicken Clifton,49,user_455,1,Fried Chicken | Fast Food
OPTP M A JinnahRD,94,user_455,0,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_456,0,Burgers | Fast Food
Karachi Broast Atrium Mall,65,user_456,0,Pakistani | Broast
OPTP Johar,91,user_456,0,Burgers | Fast Food
Burger Lab Malir,44,user_456,0,Burgers | Fast Food
Burger-O-Clock Nazimabad,35,user_456,1,Burgers | Fast Food
Kababjees Fried Chicken Safoora,62,user_456,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Teen Talwar,64,user_456,1,Fried Chicken | Fast Food
Burger Lab Lucky One Mall,43,user_456,0,Burgers | Fast Food
Kababjees Fried Chicken Kharadar,56,user_456,1,Fried Chicken | Fast Food
OPTP FB Area,89,user_456,1,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_456,0,Pakistani | Broast
Karachi Broast Nazimabad,69,user_456,0,Pakistani | Broast
Broadway Pizza Lucky One Mall,17,user_456,1,Pizza | Italian
OPTP FB Area,89,user_457,0,Burgers | Fast Food
Kababjees Fried Chicken MACHS,57,user_457,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_457,1,Fried Chicken | Fast Food
OPTP Boat Basin,85,user_457,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_457,1,Burgers | Fast Food
Burger Lab Johar,42,user_457,0,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_458,0,Pakistani | Broast
OPTP Boat Basin,85,user_458,1,Burgers | Fast Food
Broadway Pizza Chundrigar,4,user_458,1,Pizza | Italian
Kababjees Fried Chicken Teen Talwar,64,user_458,0,Fried Chicken | Fast Food
OPTP Lucky One Mall,92,user_458,0,Burgers | Fast Food
Burger Lab Clifton,38,user_458,0,Burgers | Fast Food
Javed Nihari AlamgirRD,47,user_458,0,Pakistani | Nihari
Kababjees Fried Chicken Clifton,49,user_458,0,Fried Chicken | Fast Food
Burger Lab Dolmen Mall TariqRD,40,user_458,0,Burgers | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_458,1,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_458,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_458,0,Fried Chicken | Fast Food
Burger Lab DHA,39,user_458,0,Burgers | Fast Food
Zahid Nihari TariqRD,99,user_458,0,Pakistani | Nihari
Burger-O-Clock Johar,33,user_458,0,Burgers | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_458,0,Fried Chicken | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_458,0,Fried Chicken | Fast Food
Burger-O-Clock Nazimabad,35,user_459,1,Burgers | Fast Food
Broadway Pizza Garden,11,user_459,0,Pizza | Italian
Burger-O-Clock Johar,33,user_459,1,Burgers | Fast Food
OPTP Boat Basin,85,user_459,0,Burgers | Fast Food
Broadway Pizza Clifton,5,user_459,0,Pizza | Italian
OPTP Lucky One Mall,92,user_459,1,Burgers | Fast Food
Karachi Broast Gulshan,68,user_459,1,Pakistani | Broast
Broadway Pizza Dolmen Mall TariqRD,9,user_459,1,Pizza | Italian
Kababjees Fried Chicken Gulshan Disco,52,user_459,0,Fried Chicken | Fast Food
Broadway Pizza DHA PHASE 8,6,user_460,0,Pizza | Italian
Javed Nihari FB Area,48,user_460,0,Pakistani | Nihari
Kababjees Fried Chicken Clifton,49,user_460,0,Fried Chicken | Fast Food
Burger Lab Lucky One Mall,43,user_460,0,Burgers | Fast Food
Broadway Pizza Tipu Sultan,26,user_460,0,Pizza | Italian
Burger-O-Clock Lucky One Mall,34,user_460,0,Burgers | Fast Food
Broadway Pizza RMR,21,user_460,0,Pizza | Italian
Burger Lab SMCHS,46,user_460,1,Burgers | Fast Food
OPTP Gulshan,90,user_461,0,Burgers | Fast Food
Karachi Broast Gulshan,68,user_461,0,Pakistani | Broast
Burger-O-Clock Bahria Town,27,user_461,1,Burgers | Fast Food
OPTP Atrium Mall,82,user_461,1,Burgers | Fast Food
Broadway Pizza RMR,21,user_461,0,Pizza | Italian
Broadway Pizza Scheme 33,22,user_461,0,Pizza | Italian
Burger-O-Clock Johar,33,user_461,0,Burgers | Fast Food
Broadway Pizza Gulshan,12,user_462,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_462,0,Fried Chicken | Fast Food
Broadway Pizza Johar,15,user_462,1,Pizza | Italian
Broadway Pizza Shah Faisal,24,user_462,1,Pizza | Italian
Burger-O-Clock SMCHS,36,user_462,0,Burgers | Fast Food
Burger Lab Clifton,38,user_462,0,Burgers | Fast Food
Burger-O-Clock Gulshan,32,user_462,0,Burgers | Fast Food
Broadway Pizza Chundrigar,4,user_462,1,Pizza | Italian
Broadway Pizza Bahria Town,2,user_462,1,Pizza | Italian
Karachi Broast Nazimabad,69,user_462,0,Pakistani | Broast
OPTP M A JinnahRD,94,user_462,0,Burgers | Fast Food
Burger Lab Nazimabad,45,user_462,0,Burgers | Fast Food
Kababjees Fried Chicken Millennium Mall,58,user_462,0,Fried Chicken | Fast Food
Broadway Pizza Jinnah Avenue,14,user_462,0,Pizza | Italian
OPTP Bahria Town,84,user_462,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall Clifton,30,user_463,0,Burgers | Fast Food
Broadway Pizza Garden,11,user_463,1,Pizza | Italian
Broadway Pizza RMR,21,user_463,0,Pizza | Italian
Kababjees Fried Chicken Defence View,50,user_463,0,Fried Chicken | Fast Food
Karachi Haleem Hussainabad,76,user_463,0,Pakistani | Haleem
Burger Lab Lucky One Mall,43,user_463,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_463,1,Burgers | Fast Food
OPTP M A JinnahRD,94,user_463,0,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_463,1,Pakistani | Haleem
Kababjees Fried Chicken Garden East Branch,51,user_463,0,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall TariqRD,9,user_463,0,Pizza | Italian
Zahid Nihari TariqRD,99,user_463,1,Pakistani | Nihari
Kababjees Fried Chicken Karimabad,55,user_463,0,Fried Chicken | Fast Food
Broadway Pizza Gulshan,12,user_463,1,Pizza | Italian
Burger-O-Clock SMCHS,36,user_463,1,Burgers | Fast Food
Karachi Broast Atrium Mall,65,user_463,0,Pakistani | Broast
OPTP Dolmen Mall TariqRD,88,user_463,0,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_464,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_464,0,Pakistani | Haleem
OPTP Sehar,96,user_464,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_464,0,Burgers | Fast Food
Karachi Broast TariqRD,73,user_464,0,Pakistani | Broast
Burger-O-Clock Gulshan,32,user_464,0,Burgers | Fast Food
OPTP Johar,91,user_464,0,Burgers | Fast Food
Broadway Pizza Maymar,18,user_464,0,Pizza | Italian
Broadway Pizza Dolmen Mall Hyderi,8,user_464,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_464,0,Fried Chicken | Fast Food
Broadway Pizza Shahbaz,23,user_464,0,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_464,0,Fried Chicken | Fast Food
Broadway Pizza FB Area,10,user_464,0,Pizza | Italian
Broadway Pizza Scheme 33,22,user_464,0,Pizza | Italian
Broadway Pizza Lucky One Mall,17,user_465,1,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_465,0,Fried Chicken | Fast Food
Burger Lab SMCHS,46,user_465,0,Burgers | Fast Food
Burger-O-Clock DHA,29,user_465,0,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_465,0,Burgers | Fast Food
Broadway Pizza Chundrigar,4,user_465,0,Pizza | Italian
Broadway Pizza Garden,11,user_465,0,Pizza | Italian
Broadway Pizza Dolmen Mall Clifton,7,user_465,1,Pizza | Italian
OPTP Malir,93,user_465,0,Burgers | Fast Food
OPTP Atrium Mall,82,user_466,0,Burgers | Fast Food
Karachi Broast Nazimabad,69,user_466,0,Pakistani | Broast
Kababjees Fried Chicken Garden East Branch,51,user_466,0,Fried Chicken | Fast Food
